start:id	end:id	RELTYPE	COUNT	DISTANCE
855543	69	LOCATION_OF	2	15772.999999999998
13700	69	LOCATION_OF	3	1074.6666666666667
12496	69	LOCATION_OF	2	229105.5
2992	69	LOCATION_OF	4	130229.99999999999
69	20600	ISA	7	1754.142857142857
69	5105	ISA	2	686.5
69	354	ISA	3	8579.666666666666
8732	69	INTERACTS_WITH	3	13180.0
69	20600	INTERACTS_WITH	2	6144.5
69	1525	INTERACTS_WITH	4	2882.25
69	9208	INHIBITS	8	452.87499999999994
69	8732	INHIBITS	10	3952.6000000000004
69	7728	INHIBITS	2	179.5
69	149751	DISRUPTS	4	1485.25
14937	69	COEXISTS_WITH	3	164.66666666666669
69	4162	COEXISTS_WITH	2	1186.5
69	995186	CAUSES	2	8613.5
69	150013	CAUSES	2	215.5
69	19375	CAUSES	17	2567.176470588235
69	5106	CAUSES	2	2709.0
2992	70	LOCATION_OF	3	173607.33333333334
71	1389	ADMINISTERED_TO	10	20431.600000000002
71	13515	ADMINISTERED_TO	3	4978.0
71	13526	ADMINISTERED_TO	2	12839.0
71	13981	ADMINISTERED_TO	10	65946.6
71	18332	ADMINISTERED_TO	29	48828.75862068965
71	18348	ADMINISTERED_TO	3	6570.000000000001
71	18349	ADMINISTERED_TO	2	10860.5
71	3800	AFFECTS	3	346728.3333333334
71	13330	AFFECTS	2	19888.0
71	13593	AFFECTS	2	16596.0
71	16365	AFFECTS	3	6301.999999999999
71	21598	AFFECTS	2	29056.5
71	115055	AFFECTS	3	16343.666666666668
71	924396	AFFECTS	2	4155.5
71	3800	AUGMENTS	5	208036.2
71	6509	AUGMENTS	2	8198.0
71	7080	AUGMENTS	2	37836.5
71	11806	AUGMENTS	3	72227.0
71	12496	AUGMENTS	3	153114.33333333334
71	12675	AUGMENTS	2	40370.5
71	13330	AUGMENTS	3	13258.0
71	13593	AUGMENTS	10	3317.6000000000004
71	13594	AUGMENTS	4	6958.75
71	21598	AUGMENTS	5	11621.4
71	80236	AUGMENTS	2	65928.5
71	115055	AUGMENTS	4	12257.25
71	120867	AUGMENTS	3	29674.333333333332
71	133832	AUGMENTS	6	1979.3333333333335
71	414750	AUGMENTS	2	11784.0
71	418453	AUGMENTS	2	42384.5
71	824679	AUGMENTS	3	432.3333333333333
71	825242	AUGMENTS	2	650.0
71	825724	AUGMENTS	5	257.0
71	1263075	CAUSES	5	1462.8
71	991265	CAUSES	3	8485.666666666666
71	3019	CAUSES	3	58959.333333333336
71	3364	CAUSES	3	161740.66666666666
71	3513	CAUSES	3	45930.66666666667
71	3539	CAUSES	9	8294.444444444445
71	8261	CAUSES	20	265.35
71	12227	CAUSES	4	9510.25
71	14388	CAUSES	38	13845.657894736842
71	18754	CAUSES	2	4324.5
71	20506	CAUSES	2	620.5
71	21619	CAUSES	2	1835.5
71	127728	CAUSES	2	3418.5
71	132332	CAUSES	2	787.0000000000001
71	133182	CAUSES	4	14180.5
71	414631	CAUSES	6	7564.166666666667
71	459886	CAUSES	5	5307.6
71	460123	CAUSES	3	5278.666666666666
71	927709	CAUSES	12	2783.75
71	1100158	COEXISTS_WITH	2	2076.0
71	36078	COEXISTS_WITH	3	1206.0
71	16498	COEXISTS_WITH	2	6461.0
71	15029	COEXISTS_WITH	2	9494.0
71	14196	COEXISTS_WITH	2	4696.5
71	11321	COEXISTS_WITH	3	11707.333333333334
71	10591	COEXISTS_WITH	3	3326.6666666666665
71	6507	COEXISTS_WITH	3	63849.0
71	5543	COEXISTS_WITH	2	13084.000000000002
71	1870	COEXISTS_WITH	4	945.25
17099	71	COEXISTS_WITH	2	4421.5
10591	71	COEXISTS_WITH	2	4991.0
71	32649	compared_with	2	675.5
71	16498	compared_with	5	2583.2
71	14025	compared_with	2	6548.5
71	300	compared_with	2	1054.0
130461	71	compared_with	2	2697.5
46559	71	compared_with	3	1433.0
16498	71	compared_with	20	644.3
14025	71	compared_with	2	6548.5
5543	71	compared_with	2	13084.000000000002
71	826188	DISRUPTS	2	670.5
71	599944	DISRUPTS	2	2423.0
71	415167	DISRUPTS	2	1900.5
71	9443	DISRUPTS	2	92865.5
71	32649	higher_than	2	675.5
71	300	higher_than	2	1054.0
16498	71	higher_than	4	3229.4999999999995
71	61306	INHIBITS	2	658.0
71	20349	INHIBITS	2	810.5
71	18908	INHIBITS	3	14635.999999999998
71	14025	INHIBITS	2	6548.5
71	10591	INHIBITS	4	2494.5
71	5543	INHIBITS	2	13084.000000000002
71	518	INHIBITS	2	1584.5
71	999445	INTERACTS_WITH	2	1060.5
71	559595	INTERACTS_WITH	2	1890.5000000000002
71	86222	INTERACTS_WITH	2	1621.0
71	34964	INTERACTS_WITH	2	800.5
71	29978	INTERACTS_WITH	5	483.6
71	22066	INTERACTS_WITH	2	2184.0
71	18077	INTERACTS_WITH	2	858.5
71	17746	INTERACTS_WITH	2	145836.5
71	17099	INTERACTS_WITH	3	2947.0000000000005
71	16498	INTERACTS_WITH	11	1173.090909090909
71	16468	INTERACTS_WITH	2	851.5
71	15786	INTERACTS_WITH	2	628.5
71	15741	INTERACTS_WITH	2	13415.0
71	14025	INTERACTS_WITH	2	6548.5
71	11617	INTERACTS_WITH	2	4874.0
71	10591	INTERACTS_WITH	4	2494.5
71	9230	INTERACTS_WITH	2	6168.5
71	7470	INTERACTS_WITH	3	1086.0
71	6682	INTERACTS_WITH	6	85249.0
71	6507	INTERACTS_WITH	8	23942.125
71	5543	INTERACTS_WITH	4	6541.0
71	3509	INTERACTS_WITH	4	5767.0
71	2137	INTERACTS_WITH	2	4729.5
71	1870	INTERACTS_WITH	3	1261.0
71	34	INTERACTS_WITH	2	1009.4999999999999
133889	71	INTERACTS_WITH	3	20385.0
54283	71	INTERACTS_WITH	2	1927.0
33753	71	INTERACTS_WITH	2	689.5
29931	71	INTERACTS_WITH	2	733.0
26801	71	INTERACTS_WITH	4	332.25
16498	71	INTERACTS_WITH	3	4306.666666666667
14615	71	INTERACTS_WITH	2	11632.5
7630	71	INTERACTS_WITH	2	25137.5
7384	71	INTERACTS_WITH	4	34014.0
6348	71	INTERACTS_WITH	5	1321.6
5543	71	INTERACTS_WITH	7	3736.8571428571427
3509	71	INTERACTS_WITH	3	7690.0
1896	71	INTERACTS_WITH	3	9201.666666666666
1452	71	INTERACTS_WITH	4	693.75
1113	71	INTERACTS_WITH	2	1232.0
34	71	INTERACTS_WITH	3	672.3333333333334
71	1167788	ISA	2	1094.5
71	114872	ISA	10	2333.7000000000003
71	17099	ISA	28	313.9642857142857
71	17098	ISA	4	345.75
71	13446	ISA	11	170.1818181818182
71	10523	ISA	8	246.37499999999997
71	10520	ISA	5	1563.6
71	6682	ISA	5	102299.2
71	3509	ISA	35	657.3142857142858
71	1452	ISA	19	144.47368421052633
949498	71	LOCATION_OF	2	1896.0
924347	71	LOCATION_OF	3	535.0
646911	71	LOCATION_OF	3	6482.0
638354	71	LOCATION_OF	2	2207.5
198204	71	LOCATION_OF	2	4699.5
133604	71	LOCATION_OF	2	775.0
133125	71	LOCATION_OF	2	1727.5000000000002
120867	71	LOCATION_OF	10	8900.9
86257	71	LOCATION_OF	2	46396.0
54924	71	LOCATION_OF	4	23550.249999999996
22318	71	LOCATION_OF	4	18427.25
21397	71	LOCATION_OF	5	48187.399999999994
18349	71	LOCATION_OF	3	7239.666666666666
18348	71	LOCATION_OF	4	4927.0
18335	71	LOCATION_OF	2	953.5
18332	71	LOCATION_OF	23	61567.21739130435
18206	71	LOCATION_OF	2	105558.0
17692	71	LOCATION_OF	2	34118.0
15865	71	LOCATION_OF	3	33744.0
14832	71	LOCATION_OF	2	2598.0
13981	71	LOCATION_OF	37	17821.945945945947
13869	71	LOCATION_OF	2	71238.5
13594	71	LOCATION_OF	8	3478.375
13593	71	LOCATION_OF	9	3686.4444444444443
13517	71	LOCATION_OF	4	978.75
12675	71	LOCATION_OF	3	26913.0
12605	71	LOCATION_OF	9	37561.666666666664
12496	71	LOCATION_OF	60	7653.816666666667
11806	71	LOCATION_OF	6	36112.5
11398	71	LOCATION_OF	2	57953.5
11397	71	LOCATION_OF	3	18703.666666666668
10465	71	LOCATION_OF	2	588455.5
9577	71	LOCATION_OF	7	1448.5714285714287
9575	71	LOCATION_OF	2	17289.5
8229	71	LOCATION_OF	3	8455.333333333334
7420	71	LOCATION_OF	2	10697.0
5587	71	LOCATION_OF	4	14196.0
3800	71	LOCATION_OF	14	74297.35714285714
3782	71	LOCATION_OF	2	38579.5
2791	71	LOCATION_OF	2	97226.5
1389	71	LOCATION_OF	6	34054.0
71	21796	NEG_INTERACTS_WITH	2	18001.0
71	15787	NEG_INTERACTS_WITH	2	741.0
13517	71	NEG_LOCATION_OF	2	1959.5
12496	71	NEG_LOCATION_OF	2	229672.50000000003
71	1870	NEG_STIMULATES	2	1892.5
71	1302870	STIMULATES	3	929.0
71	1296687	STIMULATES	7	924.5714285714286
71	1295582	STIMULATES	3	427.00000000000006
71	609464	STIMULATES	2	6864.499999999999
71	559595	STIMULATES	5	755.0
71	490394	STIMULATES	2	2418.0
71	454296	STIMULATES	3	3720.666666666667
71	401668	STIMULATES	2	983.5000000000001
71	357543	STIMULATES	2	632.5
71	82932	STIMULATES	2	646.5
71	80354	STIMULATES	2	32873.0
71	61305	STIMULATES	4	495.25
71	54283	STIMULATES	5	769.5999999999999
71	46928	STIMULATES	2	622.5
71	46896	STIMULATES	2	646.0
71	46559	STIMULATES	2	2150.5
71	44625	STIMULATES	2	788.5
71	36078	STIMULATES	21	170.57142857142858
71	33753	STIMULATES	14	96.78571428571428
71	22066	STIMULATES	8	544.5
71	18908	STIMULATES	6	7317.000000000001
71	17746	STIMULATES	5	58333.4
71	17094	STIMULATES	2	4634.0
71	17091	STIMULATES	2	689.0
71	16498	STIMULATES	4	3229.4999999999995
71	15759	STIMULATES	2	1325.0
71	15741	STIMULATES	4	6706.500000000001
71	14188	STIMULATES	3	979.9999999999999
71	14025	STIMULATES	4	3273.25
71	11568	STIMULATES	3	1442.6666666666667
71	10591	STIMULATES	27	367.85185185185185
71	10520	STIMULATES	3	2607.3333333333335
71	9839	STIMULATES	3	1131.3333333333335
71	9230	STIMULATES	3	4111.666666666667
71	7684	STIMULATES	2	2236.5
71	7470	STIMULATES	3	1086.0
71	7384	STIMULATES	10	13604.400000000001
71	6682	STIMULATES	3	170500.0
71	5548	STIMULATES	4	1506.5
71	5543	STIMULATES	89	292.0674157303371
71	2454	STIMULATES	2	685.0
71	1870	STIMULATES	31	120.2258064516129
71	105	STIMULATES	6	264.8333333333333
17417	71	STIMULATES	2	828.9999999999999
16498	71	STIMULATES	4	3229.4999999999995
6018	71	STIMULATES	2	21195.0
5543	71	STIMULATES	2	13084.000000000002
73	86028	STIMULATES	2	1110.0
73	118802	PART_OF	2	36625.0
73	18957	PART_OF	2	1258.5
73	18689	PART_OF	3	31206.666666666664
73	18332	PART_OF	2	707496.0
73	13211	PART_OF	2	30205.0
73	9037	PART_OF	3	1996.3333333333333
73	3800	PART_OF	3	346363.0
73	3782	PART_OF	2	38031.5
73	2992	PART_OF	7	74421.71428571429
1169347	73	LOCATION_OF	2	3692.0
21397	73	LOCATION_OF	2	119923.49999999999
18689	73	LOCATION_OF	5	18723.2
18332	73	LOCATION_OF	2	707496.0
12496	73	LOCATION_OF	3	152749.0
11061	73	LOCATION_OF	2	116646.0
10465	73	LOCATION_OF	2	587907.5
2992	73	LOCATION_OF	10	52094.6
73	55682	ISA	2	529495.0
73	17177	ISA	5	1836.2
73	15029	ISA	2	8946.0
73	12433	ISA	4	21761.75
73	8080	ISA	5	1969.3999999999999
73	8076	ISA	6	6439.333333333333
16647	73	INTERACTS_WITH	3	17045.666666666664
16614	73	INTERACTS_WITH	2	9251.0
73	16619	INTERACTS_WITH	2	3603.5
73	5463	INTERACTS_WITH	2	21736.5
73	86028	INHIBITS	4	554.0
73	15842	INHIBITS	3	1198.6666666666665
73	1747	INHIBITS	2	10360.5
73	1169024	DISRUPTS	2	148.0
86028	73	COEXISTS_WITH	3	739.3333333333334
8079	73	COEXISTS_WITH	2	7055.0
8076	73	COEXISTS_WITH	2	19322.0
73	1109219	COEXISTS_WITH	2	2425.0
73	114922	COEXISTS_WITH	2	296.5
73	86028	COEXISTS_WITH	3	739.3333333333334
73	22783	COEXISTS_WITH	2	58847.00000000001
73	21796	COEXISTS_WITH	4	8725.5
73	16647	COEXISTS_WITH	9	5680.555555555556
73	16619	COEXISTS_WITH	2	3603.5
73	12467	COEXISTS_WITH	2	15189.500000000002
73	12433	COEXISTS_WITH	4	21761.75
73	5508	ASSOCIATED_WITH	2	28172.000000000004
73	18332	ADMINISTERED_TO	2	707496.0
74	6556	ADMINISTERED_TO	5	50923.8
74	13981	ADMINISTERED_TO	2	329434.0
74	16115	ADMINISTERED_TO	3	3265723.333333333
74	18332	ADMINISTERED_TO	3	471824.0
74	537	AFFECTS	2	33895.0
74	9443	AFFECTS	15	12339.400000000001
74	13330	AFFECTS	3	13053.333333333334
74	19320	AFFECTS	2	898.0
74	21397	AFFECTS	2	120164.5
74	22909	AFFECTS	2	21151.5
74	51938	AFFECTS	2	724.5
74	252465	AFFECTS	2	1407.0
74	468479	AFFECTS	2	8827.5
74	6420	ASSOCIATED_WITH	2	461594.49999999994
74	12227	ASSOCIATED_WITH	3	12476.333333333332
74	9443	AUGMENTS	6	30851.499999999996
74	14026	AUGMENTS	2	31772.5
74	825514	AUGMENTS	3	368.66666666666663
74	6597	CAUSES	2	7626.0
74	298051	CAUSES	2	1035.5
74	287	COEXISTS_WITH	2	2332.5
74	777	COEXISTS_WITH	5	20054.600000000002
74	4436	COEXISTS_WITH	4	802.7500000000001
74	6682	COEXISTS_WITH	5	102176.4
74	7621	COEXISTS_WITH	2	5862.5
74	11493	COEXISTS_WITH	3	22517.333333333332
74	14811	COEXISTS_WITH	2	475.5
74	17516	COEXISTS_WITH	2	1225.5
74	20580	COEXISTS_WITH	2	909.5
74	20645	COEXISTS_WITH	9	218.0
74	22783	COEXISTS_WITH	5	23634.0
74	1100158	COEXISTS_WITH	2	1769.0
11588	74	COEXISTS_WITH	2	3458.5
74	20578	compared_with	3	402.0
74	24834	compared_with	2	442.00000000000006
12223	74	compared_with	2	3868.0
74	19224	CONVERTS_TO	2	599.0
74	9443	DISRUPTS	5	37022.2
74	12712	DISRUPTS	2	749.5
74	418453	DISRUPTS	2	42077.5
74	825524	DISRUPTS	2	369.0
74	6277	INHIBITS	2	517.5
74	9177	INHIBITS	2	60280.0
74	14025	INHIBITS	3	4160.333333333333
74	17515	INHIBITS	4	604.25
74	20616	INHIBITS	4	1167.25
74	21266	INHIBITS	2	2342.0
9248	74	INHIBITS	2	7717.0
20616	74	INHIBITS	4	1167.25
74	414454	INTERACTS_WITH	2	1222.5
74	20645	INTERACTS_WITH	2	988.0
74	20616	INTERACTS_WITH	3	1557.0
74	17746	INTERACTS_WITH	2	145529.5
74	15787	INTERACTS_WITH	2	434.0
74	6277	INTERACTS_WITH	3	344.33333333333337
74	1896	INTERACTS_WITH	2	13496.5
74	354	INTERACTS_WITH	4	6564.25
74	320	INTERACTS_WITH	2	881.5000000000001
174069	74	INTERACTS_WITH	2	9209.5
26906	74	INTERACTS_WITH	3	209.99999999999997
20616	74	INTERACTS_WITH	4	1167.25
18011	74	INTERACTS_WITH	2	1141.5
9248	74	INTERACTS_WITH	11	1401.4545454545455
8950	74	INTERACTS_WITH	2	104467.0
6682	74	INTERACTS_WITH	5	102176.4
4479	74	INTERACTS_WITH	2	24387.5
1872	74	INTERACTS_WITH	3	278.6666666666667
1595	74	INTERACTS_WITH	2	25899.500000000004
74	114863	ISA	2	524.0
74	55682	ISA	2	529736.0
74	30612	ISA	6	319.8333333333333
74	22694	ISA	2	4628.0
74	20645	ISA	13	150.3076923076923
74	17746	ISA	2	145529.5
74	9448	ISA	4	9751.25
74	6682	ISA	7	72982.57142857143
74	354	ISA	12	2186.75
373966	74	ISA	4	161.25
365606	74	ISA	2	319.5
86260	74	ISA	3	214.33333333333334
44321	74	ISA	4	157.25
44310	74	ISA	2	310.5
30519	74	ISA	11	58.45454545454546
26428	74	ISA	2	315.5
17516	74	ISA	2	1225.5
17284	74	ISA	2	313.0
2430	74	ISA	3	310.0
1174628	74	LOCATION_OF	2	3270.5
855543	74	LOCATION_OF	2	16032.999999999998
415192	74	LOCATION_OF	3	38527.333333333336
83649	74	LOCATION_OF	2	1215.5
51780	74	LOCATION_OF	8	2216.75
21397	74	LOCATION_OF	9	26701.666666666664
20484	74	LOCATION_OF	2	1596.0
19128	74	LOCATION_OF	6	1235.5
19063	74	LOCATION_OF	2	51017.5
18689	74	LOCATION_OF	3	31367.333333333332
18332	74	LOCATION_OF	4	353867.5
16899	74	LOCATION_OF	3	28198.666666666668
16863	74	LOCATION_OF	4	8672.5
15205	74	LOCATION_OF	5	13514.8
14052	74	LOCATION_OF	2	955.9999999999999
12496	74	LOCATION_OF	7	65531.571428571435
12285	74	LOCATION_OF	2	1314.0
12178	74	LOCATION_OF	2	14210.0
11665	74	LOCATION_OF	2	10042.0
11398	74	LOCATION_OF	4	28822.250000000004
11397	74	LOCATION_OF	11	5043.727272727272
11388	74	LOCATION_OF	2	3429.5
7583	74	LOCATION_OF	24	5781.041666666667
5587	74	LOCATION_OF	5	11233.599999999999
5146	74	LOCATION_OF	3	12280.999999999998
3800	74	LOCATION_OF	3	346523.6666666667
2791	74	LOCATION_OF	8	24228.375
2201	74	LOCATION_OF	3	33133.0
1389	74	LOCATION_OF	2	101859.00000000001
74	9443	NEG_AFFECTS	2	92558.5
32587	74	PRODUCES	4	167.75
74	11321	STIMULATES	3	11502.666666666668
74	320	STIMULATES	2	881.5000000000001
44323	74	STIMULATES	3	273.6666666666667
74	465620	TREATS	2	4190.5
74	128081	TREATS	2	13288.5
74	80167	TREATS	3	811.3333333333334
74	70749	TREATS	8	2051.875
74	22733	TREATS	2	27148.5
74	22041	TREATS	2	508.50000000000006
74	20233	TREATS	2	496.49999999999994
74	18954	TREATS	8	135.5
74	18766	TREATS	2	10195.0
74	18332	TREATS	18	78635.66666666667
74	18206	TREATS	7	30070.285714285714
74	16115	TREATS	27	362856.37037037034
74	15878	TREATS	3	662.3333333333334
74	13981	TREATS	8	82357.0
74	10465	TREATS	3	392098.3333333333
74	10357	TREATS	2	24388.5
74	10065	TREATS	3	675.0
74	9575	TREATS	2	16982.5
74	8259	TREATS	2	8061.0
74	6556	TREATS	4	63655.24999999999
74	5508	TREATS	3	18941.333333333336
74	4058	TREATS	7	171023.7142857143
74	3705	TREATS	3	31185.66666666667
74	1844	TREATS	4	32567.0
1168636	74	USES	6	23169.833333333336
1167294	74	USES	7	13429.857142857143
609860	74	USES	2	2966.5
598233	74	USES	2	32924.0
271226	74	USES	7	88.0
133840	74	USES	2	7216.5
91728	74	USES	2	63205.50000000001
91308	74	USES	2	65099.50000000001
55682	74	USES	9	117717.55555555555
22244	74	USES	4	536.25
15876	74	USES	4	178.0
4814	74	USES	2	22259.0
4337	74	USES	2	9864.5
75	13981	ADMINISTERED_TO	2	330082.0
75	16115	ADMINISTERED_TO	13	753726.6153846154
75	18332	ADMINISTERED_TO	2	708385.0
75	1056824	AFFECTS	8	1632.875
75	426	AFFECTS	21	321.76190476190476
75	2125	AFFECTS	3	12424.666666666666
75	3770	AFFECTS	3	5385.0
75	3800	AFFECTS	10	104085.3
75	7612	AFFECTS	2	18577.0
75	8741	AFFECTS	2	3298.5
75	12605	AFFECTS	2	169375.5
75	13209	AFFECTS	5	1691.6
75	13964	AFFECTS	2	38753.5
75	13986	AFFECTS	3	1358.0
75	14000	AFFECTS	2	97423.5
75	14485	AFFECTS	3	2131.333333333333
75	14537	AFFECTS	6	35584.66666666667
75	14955	AFFECTS	4	34252.75
75	16365	AFFECTS	4	4896.5
75	16673	AFFECTS	5	6749.8
75	17448	AFFECTS	2	2781.5
75	19443	AFFECTS	3	9481.333333333334
75	20156	AFFECTS	3	23201.666666666664
75	20374	AFFECTS	2	45299.0
75	22361	AFFECTS	2	5921.5
75	80185	AFFECTS	3	1431.0
75	110792	AFFECTS	2	1575.0000000000002
75	111144	AFFECTS	2	2974.9999999999995
75	127625	AFFECTS	6	2635.166666666667
75	140835	AFFECTS	5	611.0
75	159965	AFFECTS	3	1735.6666666666667
75	206054	AFFECTS	3	10270.0
75	280083	AFFECTS	6	4022.6666666666665
75	288681	AFFECTS	3	26323.666666666668
75	298141	AFFECTS	2	1105.0
75	354191	AFFECTS	2	5201.0
75	366509	AFFECTS	6	3549.3333333333335
75	405009	AFFECTS	3	703.3333333333334
75	414653	AFFECTS	3	13731.333333333332
75	415192	AFFECTS	6	19478.666666666668
75	416802	AFFECTS	2	969.5
75	460775	AFFECTS	3	3085.0
75	498426	AFFECTS	2	3305.5
75	514485	AFFECTS	2	8542.5
75	815529	AFFECTS	12	9253.0
75	832986	AFFECTS	11	268.3636363636364
75	923055	AFFECTS	2	7033.000000000001
75	931772	AFFECTS	2	4575.5
75	946718	AFFECTS	3	1919.0
75	969947	AFFECTS	2	15919.500000000002
75	1036011	AFFECTS	2	1267.0
75	1167695	AUGMENTS	2	1061.5
75	1056824	AUGMENTS	13	1004.0769230769232
75	955080	AUGMENTS	2	2568.5
75	946549	AUGMENTS	2	1179.0
75	946222	AUGMENTS	9	3457.7777777777774
75	832986	AUGMENTS	2	1485.0
75	815529	AUGMENTS	13	8541.076923076924
75	554985	AUGMENTS	2	3797.0000000000005
75	554162	AUGMENTS	2	6151.5
75	468475	AUGMENTS	2	1705.5
75	460715	AUGMENTS	2	1484.5
75	417009	AUGMENTS	3	1237.3333333333333
75	416902	AUGMENTS	2	995.5000000000001
75	416621	AUGMENTS	3	8800.333333333332
75	414602	AUGMENTS	2	1455.0
75	371039	AUGMENTS	2	4294.0
75	357213	AUGMENTS	5	705.4
75	140835	AUGMENTS	4	764.25
75	133863	AUGMENTS	2	23488.5
75	127625	AUGMENTS	5	3162.6000000000004
75	126771	AUGMENTS	3	933.0
75	126761	AUGMENTS	2	3223.0
75	126220	AUGMENTS	6	3688.3333333333335
75	124510	AUGMENTS	2	1506.0
75	110964	AUGMENTS	2	4328.0
75	110701	AUGMENTS	3	1279.6666666666667
75	84115	AUGMENTS	2	44757.5
75	21040	AUGMENTS	3	2106.0
75	19375	AUGMENTS	3	15162.0
75	16673	AUGMENTS	9	3749.0
75	14537	AUGMENTS	2	106758.0
75	14485	AUGMENTS	4	1598.0
75	14470	AUGMENTS	3	3991.6666666666665
75	14448	AUGMENTS	2	5089.5
75	13986	AUGMENTS	2	2037.9999999999998
75	12537	AUGMENTS	4	2071.75
75	8741	AUGMENTS	2	3298.5
75	5653	AUGMENTS	2	47531.5
75	3800	AUGMENTS	4	260216.24999999997
75	426	AUGMENTS	5	1357.8
75	1056824	CAUSES	18	724.6111111111112
75	822184	CAUSES	3	991.0
75	815529	CAUSES	7	15863.714285714286
75	417009	CAUSES	3	1237.3333333333333
75	416621	CAUSES	2	13201.5
75	176262	CAUSES	2	26739.499999999996
75	127625	CAUSES	4	3953.7499999999995
75	127135	CAUSES	2	1954.0000000000002
75	80236	CAUSES	4	33133.75
75	21687	CAUSES	2	4852.5
75	20318	CAUSES	5	1825.0
75	19375	CAUSES	41	1107.560975609756
75	14955	CAUSES	11	12454.272727272728
75	14452	CAUSES	4	3126.4999999999995
75	14327	CAUSES	2	17388.0
75	13209	CAUSES	3	2820.6666666666665
75	10179	CAUSES	4	1475.75
75	7828	CAUSES	4	6478.25
75	7435	CAUSES	6	13266.833333333334
75	5106	CAUSES	6	1204.3333333333333
75	5092	CAUSES	7	1674.2857142857142
75	426	CAUSES	7	969.2857142857143
75	1306971	COEXISTS_WITH	2	996.5
75	1296023	COEXISTS_WITH	6	601.3333333333333
75	1296022	COEXISTS_WITH	6	14347.0
75	49407	COEXISTS_WITH	5	785.8000000000001
75	17657	COEXISTS_WITH	2	13349.0
75	17287	COEXISTS_WITH	2	3683.5
75	6682	COEXISTS_WITH	2	256092.0
75	3271	COEXISTS_WITH	4	27750.75
75	3126	COEXISTS_WITH	2	11999.999999999998
75	2019	COEXISTS_WITH	4	3738.4999999999995
75	1662	COEXISTS_WITH	2	1323.5
75	1111	COEXISTS_WITH	2	1026.0
1301965	75	COEXISTS_WITH	2	963.5
1296022	75	COEXISTS_WITH	2	43045.0
558628	75	COEXISTS_WITH	3	828.3333333333333
82395	75	COEXISTS_WITH	2	1178.5
60681	75	COEXISTS_WITH	2	1191.5
49407	75	COEXISTS_WITH	3	1311.0
47144	75	COEXISTS_WITH	2	1568.0
21532	75	COEXISTS_WITH	2	15412.999999999998
20520	75	COEXISTS_WITH	2	2073.0
15775	75	COEXISTS_WITH	2	10491.5
6682	75	COEXISTS_WITH	4	128045.0
2587	75	COEXISTS_WITH	2	2702.0
500	75	COEXISTS_WITH	3	10161.666666666666
304	75	COEXISTS_WITH	2	19523.5
75	1296022	compared_with	3	28696.000000000004
75	49407	compared_with	13	301.0
494372	75	compared_with	2	3223.5
135727	75	compared_with	2	958.5000000000001
55682	75	compared_with	2	530384.0
49407	75	compared_with	3	1311.0
26662	75	compared_with	4	481.25
17516	75	compared_with	2	1873.5000000000002
1111	75	compared_with	2	1026.0
75	1056824	DISRUPTS	4	3267.75
75	923055	DISRUPTS	2	7033.000000000001
75	845212	DISRUPTS	2	3650.5000000000005
75	832986	DISRUPTS	4	741.5
75	815529	DISRUPTS	4	27762.999999999996
75	811353	DISRUPTS	3	24401.666666666664
75	415547	DISRUPTS	2	7102.5
75	414653	DISRUPTS	2	20598.0
75	206054	DISRUPTS	2	15406.0
75	133863	DISRUPTS	2	23488.5
75	126768	DISRUPTS	5	768.2
75	22506	DISRUPTS	2	6226.0
75	22457	DISRUPTS	4	3724.75
75	16673	DISRUPTS	2	16877.5
75	13213	DISRUPTS	2	5338.5
75	6068	DISRUPTS	2	8201.0
75	5951	DISRUPTS	3	28476.333333333336
75	3800	DISRUPTS	2	520434.5
75	426	DISRUPTS	3	2264.3333333333335
75	49407	higher_than	7	560.7142857142857
26662	75	higher_than	3	642.3333333333334
17516	75	higher_than	2	1873.5000000000002
75	1296022	INHIBITS	3	28696.000000000004
75	558628	INHIBITS	4	620.75
75	415534	INHIBITS	2	1490.0
75	269113	INHIBITS	2	33436.5
75	126761	INHIBITS	2	3223.0
75	80407	INHIBITS	2	1360.5
75	49407	INHIBITS	12	326.25
75	46432	INHIBITS	2	1604.4999999999998
75	22454	INHIBITS	2	5482.0
75	19894	INHIBITS	2	13928.5
75	17567	INHIBITS	3	14213.0
75	17287	INHIBITS	22	333.04545454545456
75	17285	INHIBITS	25	1052.08
75	9464	INHIBITS	2	1729.5
75	9122	INHIBITS	4	1920.5
75	8578	INHIBITS	2	6354.5
75	5392	INHIBITS	2	1024.0
75	3271	INHIBITS	4	27750.75
75	500	INHIBITS	2	15243.5
75	304	INHIBITS	3	13015.000000000002
49407	75	INHIBITS	9	435.66666666666663
22516	75	INHIBITS	3	6981.333333333334
21087	75	INHIBITS	5	1520.0
19198	75	INHIBITS	2	1314.5
18175	75	INHIBITS	2	2963.5
17285	75	INHIBITS	2	13174.0
12892	75	INHIBITS	2	4295.0
11787	75	INHIBITS	2	6556.499999999999
11493	75	INHIBITS	2	34425.0
8363	75	INHIBITS	2	1935.9999999999998
3470	75	INHIBITS	2	9190.0
3257	75	INHIBITS	2	8592.0
2587	75	INHIBITS	2	2702.0
2019	75	INHIBITS	2	7479.0
1780	75	INHIBITS	2	14310.0
500	75	INHIBITS	2	15243.5
75	1297546	INTERACTS_WITH	3	725.3333333333334
75	1296022	INTERACTS_WITH	5	17216.8
75	610684	INTERACTS_WITH	4	556.25
75	49407	INTERACTS_WITH	9	435.66666666666663
75	46492	INTERACTS_WITH	2	1374.0
